Object_ID,Crash_ID,Case_Number,County,Crash_Year,Crash_Date,Crash_Time,Crash_Type,Fatalities,Injuries,Vehicles_Involved,First_Harmful_Event,Collision_Manner,Weather_Condition,Light_Condition,Location_Type,Longitude,Latitude
458360,190A673001,400205146,DAVIDSON,2025,2025-01-08,1737,Suspected Serious Injury,0,1,2,Occupant Struck By Own Vehicle,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.68972703793116,36.30595722917064
461682,190E977001,400204928,DAVIDSON,2025,2025-01-08,754,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.77136626996081,36.20463066846132
461982,19I0024001,400204883,DAVIDSON,2025,2025-01-08,626,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.84633165215129,36.31875080700284
462230,19I0024001,400204921,DAVIDSON,2025,2025-01-08,928,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.7218514336369,36.10968262460734
462554,19I0040001,400205088,DAVIDSON,2025,2025-01-08,1545,Prop Damage (under),0,0,3,--,--,--,--,Automatic,-86.78903774063963,36.15528092964524
462917,19I0065001,400205174,DAVIDSON,2025,2025-01-08,1802,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.76313988427557,36.09736207857031
463901,19SR011001,400205102,DAVIDSON,2025,2025-01-08,1610,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.7266024811929,36.08042598439465
463957,19SR011001,400204981,DAVIDSON,2025,2025-01-08,1213,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.75217323192224,36.12502249278101
194695,1901395001,400204598,DAVIDSON,2025,2025-01-07,1351,Suspected Minor Injury,0,1,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Daylight,Automatic,-86.62659266407347,36.15481762005099
196429,1903258001,400204642,DAVIDSON,2025,2025-01-07,1455,Prop Damage (over),0,0,2,Vehicle in Transport in other Roadway,ANGLE,Clear,Dusk,Automatic,-86.79243932179492,36.17304060046356
197331,1903292001,400204456,DAVIDSON,2025,2025-01-07,617,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.63104501112123,36.15645095875658
204196,190D514001,400204585,DAVIDSON,2025,2025-01-07,1230,Possible Injury,0,1,3,Vehicle in Transport,"SIDESWIPE, OPP DIR",Clear,Daylight,Automatic,-86.77372428305026,36.23641898837959
205733,190F446001,400204650,DAVIDSON,2025,2025-01-07,1600,Possible Injury,0,1,3,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.76143025496387,36.10107344008489
206896,19I0024001,400205212,DAVIDSON,2025,2025-01-07,2054,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Not Lighted,Automatic,-86.8348308868688,36.31679646081589
208003,19I0024001,400204730,DAVIDSON,2025,2025-01-07,0,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Dark-Lighted,Automatic,-86.76475573063472,36.16625672264027
209993,19I0024001,400204495,DAVIDSON,2025,2025-01-07,830,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.69870718663667,36.083650505359614
213436,19I0040001,400204786,DAVIDSON,2025,2025-01-07,1726,Prop Damage (under),0,0,3,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.7632044843479,36.15375357593889
214667,19I0040001,400204792,DAVIDSON,2025,2025-01-07,2108,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.71981643863438,36.14064237277774
215320,19I0040001,400204796,DAVIDSON,2025,2025-01-07,2147,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.69712871390507,36.14418701529326
217179,19I0065001,400204466,DAVIDSON,2025,2025-01-07,655,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Dawn,Automatic,-86.80019008550217,36.18059288562039
217347,19I0065001,400204700,DAVIDSON,2025,2025-01-07,1733,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Dark-Lighted,Automatic,-86.78964717005994,36.19059556920798
219144,19I0065001,400204934,DAVIDSON,2025,2025-01-07,1739,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Dark-Not Lighted,Automatic,-86.72566474648148,36.28779163945104
219724,19I0440001,400206253,DAVIDSON,2025,2025-01-07,1630,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.77445232743737,36.11577701020877
219777,19I0440001,400204519,DAVIDSON,2025,2025-01-07,905,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.76013369508956,36.12175570259203
222400,19SR001001,400204663,DAVIDSON,2025,2025-01-07,1612,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.6295284240871,36.065769991468414
222581,19SR001001,400204727,DAVIDSON,2025,2025-01-07,1910,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.6147155007103,36.05044639252385
223659,19SR006001,400204575,DAVIDSON,2025,2025-01-07,1256,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.74726008644123,36.232518456594974
225507,19SR011001,400204680,DAVIDSON,2025,2025-01-07,1544,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.73092647830346,36.08753246313664
226708,19SR011001,400205061,DAVIDSON,2025,2025-01-07,1750,Suspected Serious Injury,0,2,3,Vehicle in Transport,HEAD-ON,Cloudy,Dark-Lighted,Automatic,-86.72209827865147,36.299310886428735
226860,19SR011701,400204788,DAVIDSON,2025,2025-01-07,1657,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.76782944865192,36.14675136049748
228313,19SR024001,400204769,DAVIDSON,2025,2025-01-07,1927,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.68366199476247,36.16891258177589
228509,19SR024001,400204799,DAVIDSON,2025,2025-01-07,2112,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.6367466396596,36.18511767381044
235089,19SR255001,400204745,DAVIDSON,2025,2025-01-07,1940,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.67300428307529,36.10618898984872
283291,1901011001,400204603,DAVIDSON,2025,2025-01-07,0,Suspected Minor Injury,0,1,1,Standing Tree,NO COLLISION W/ VEHICLE,Cloudy,Daylight,Automatic,-86.63478830998449,36.07685468200786
318052,19I0024001,400204816,DAVIDSON,2025,2025-01-07,2230,Suspected Minor Injury,0,1,1,Fence,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.65961937929292,36.04560534213711
319318,19I0024001,400204775,DAVIDSON,2025,2025-01-07,0,Prop Damage (over),0,0,2,Parked Motor Vehicle,"SIDESWIPE, SAME DIR",Clear,Dark-Lighted,Automatic,-86.67366990092255,36.05408481930782
324769,1903246001,400204522,DAVIDSON,2025,2025-01-07,1015,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Cloudy,Daylight,Automatic,-86.77446603447892,36.16087169001848
324830,1903247001,400204592,DAVIDSON,2025,2025-01-07,1337,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.77242308613478,36.15367339534461
325263,1903256001,400204601,DAVIDSON,2025,2025-01-07,1300,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.78033749802906,36.13428572467133
329443,190E343001,400204473,DAVIDSON,2025,2025-01-07,643,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.80747250169505,36.15276769980876
331407,19I0024001,400204578,DAVIDSON,2025,2025-01-07,1259,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.76046649445448,36.15842135643759
332482,19I0024001,400204580,DAVIDSON,2025,2025-01-07,1115,Prop Damage (over),0,0,2,Thrown or Falling Object,NO COLLISION W/ VEHICLE,Cloudy,Daylight,Automatic,-86.6507043651523,36.04044920819325
333026,19I0040001,400204469,DAVIDSON,2025,2025-01-07,630,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Dark-Lighted,Automatic,-86.84601007755695,36.15364591335195
334637,19I0040001,400204718,DAVIDSON,2025,2025-01-07,1839,Prop Damage (over),0,0,1,Other Object (not fixed),NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.63402914850417,36.15264796039369
334658,19I0040001,400204682,DAVIDSON,2025,2025-01-07,1602,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.62540891108216,36.1579943898826
334784,19I0065001,400204671,DAVIDSON,2025,2025-01-07,1543,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.78302361975652,36.03513308811392
336252,19I0440001,400205121,DAVIDSON,2025,2025-01-07,1845,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.78908625626525,36.11606103096461
337173,19SR001001,400204759,DAVIDSON,2025,2025-01-07,2014,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.64870589045191,36.086975273549065
337591,19SR006001,400204632,DAVIDSON,2025,2025-01-07,0,Prop Damage (over),0,0,3,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.77636431086603,36.12418431638713
337736,19SR006001,400204583,DAVIDSON,2025,2025-01-07,1345,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.77854789747684,36.16753482273099
338656,19SR011001,400204703,DAVIDSON,2025,2025-01-07,1719,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.73743344665861,36.09565176803618
339866,19SR024001,400204690,DAVIDSON,2025,2025-01-07,1610,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Clear,Daylight,Automatic,-86.60503500464394,36.21437224930415
341485,19SR174001,400204620,DAVIDSON,2025,2025-01-07,1455,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.7013433026091,36.32547244786724
341719,19SR254001,400204483,DAVIDSON,2025,2025-01-07,725,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.74547457433822,36.04050517444454
381678,1901006001,400204710,DAVIDSON,2025,2025-01-07,1554,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.59761386265995,36.2178616878444
382385,1903245601,400204806,DAVIDSON,2025,2025-01-07,0,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.79315332561593,36.14341153479538
384559,1904883001,400204715,DAVIDSON,2025,2025-01-07,1425,Suspected Minor Injury,0,3,3,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.79856334065956,36.115914475305765
385992,190B461001,400204794,DAVIDSON,2025,2025-01-07,1943,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.68153406263276,36.17529159953082
386108,190B915001,400204613,DAVIDSON,2025,2025-01-07,1354,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.71630715476213,36.04899632376515
388885,19SR006001,400204608,DAVIDSON,2025,2025-01-07,0,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.71354813018803,36.25843078351063
392708,19SR155001,400204797,DAVIDSON,2025,2025-01-07,2210,Suspected Minor Injury,0,2,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.72797417651995,36.10943145734427
393214,19SR254001,400204615,DAVIDSON,2025,2025-01-07,1336,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.76832727582348,36.04030530704156
415525,1903272001,400204554,DAVIDSON,2025,2025-01-07,1130,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.74678921514968,36.17085659328455
417412,19SR024001,400204661,DAVIDSON,2025,2025-01-07,1615,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dusk,Automatic,-86.80717735700351,36.15632256409259
438929,19I0065001,400204997,DAVIDSON,2025,2025-01-07,2008,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Dark-Not Lighted,Automatic,-86.72072672192414,36.29199724238738
438981,19SR001001,400204666,DAVIDSON,2025,2025-01-07,1340,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.81905538630257,36.13935852750582
447926,19I0040001,400204436,DAVIDSON,2025,2025-01-07,205,Possible Injury,0,1,1,Wall,NO COLLISION W/ VEHICLE,Other,Dark-Not Lighted,Automatic,-86.63445514789298,36.15238370367092
451593,19SR024001,400204636,DAVIDSON,2025,2025-01-07,1530,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.60389815650784,36.21487089624651
461157,190A496001,400204763,DAVIDSON,2025,2025-01-07,1730,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.71936428098167,36.2494138462171
464484,19SR045001,400204740,DAVIDSON,2025,2025-01-07,1623,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.6182905572211,36.19407539450512
464799,19SR155001,400204541,DAVIDSON,2025,2025-01-07,1047,Prop Damage (under),0,0,1,--,--,--,--,Automatic,-86.86679259907727,36.22430046648359
194026,1901008001,400204310,DAVIDSON,2025,2025-01-06,1735,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Not Lighted,Automatic,-86.65480401607645,35.99191419480137
194178,1901011001,400204430,DAVIDSON,2025,2025-01-06,1937,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, OPP DIR",Clear,Dark-Not Lighted,Automatic,-86.62821522730218,36.085068552545856
194504,1901017001,400204230,DAVIDSON,2025,2025-01-06,1506,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.68966702209775,36.27130388378366
196691,1903267001,400204278,DAVIDSON,2025,2025-01-06,1702,Possible Injury,0,1,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.77664972023759,36.19571758690441
197135,1903289001,400204302,DAVIDSON,2025,2025-01-06,1717,Prop Damage (over),0,0,2,Vehicle in Transport,HEAD-ON,Cloudy,Dark-Not Lighted,Automatic,-86.7424691839398,36.05575261879672
197551,1904161001,400204383,DAVIDSON,2025,2025-01-06,2000,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.7669169234252,36.11041821619854
199629,1904918001,400204272,DAVIDSON,2025,2025-01-06,1613,Prop Damage (over),0,0,3,Vehicle in Transport,ANGLE,Snow,Dusk,Automatic,-86.82134338707338,36.2045926714022
202683,190B369001,400204266,DAVIDSON,2025,2025-01-06,1555,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.64947898817636,36.172620591911695
203143,190B821001,400204200,DAVIDSON,2025,2025-01-06,1215,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Daylight,Automatic,-86.72129027364947,36.05834478242976
203927,190D276001,400204273,DAVIDSON,2025,2025-01-06,1457,Suspected Minor Injury,0,3,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.83989003709287,36.1641649106861
205998,190F718001,400204058,DAVIDSON,2025,2025-01-06,303,Possible Injury,0,1,2,Vehicle in Transport,HEAD-ON,Rain,Dark-Lighted,Automatic,-86.77877997069807,36.16101185607641
206504,190H849001,400204312,DAVIDSON,2025,2025-01-06,1558,Possible Injury,0,3,2,Vehicle in Transport,ANGLE,11,Daylight,Automatic,-86.62946795059989,36.06571235575758
208585,19I0024001,400204159,DAVIDSON,2025,2025-01-06,1127,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.72715548605947,36.13645620070293
209292,19I0024001,400204105,DAVIDSON,2025,2025-01-06,746,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Daylight,Automatic,-86.72183348605847,36.10965749263369
211915,19I0040001,400205245,DAVIDSON,2025,2025-01-06,2107,Prop Damage (over),0,0,3,Vehicle in Transport,REAR-END,Snow,Dark-Not Lighted,Automatic,-86.9399274097106,36.09038643600368
211918,19I0040001,400207891,DAVIDSON,2025,2025-01-06,2057,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Snow,Dark-Not Lighted,Automatic,-86.93923037801699,36.09125265253613
211957,19I0040001,400204384,DAVIDSON,2025,2025-01-06,1948,Suspected Serious Injury,0,2,2,Vehicle in Transport,ANGLE,Cloudy,Dark-Not Lighted,Automatic,-86.93144296462717,36.104589861278654
212084,19I0040001,400204064,DAVIDSON,2025,2025-01-06,458,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Snow,Dark-Lighted,Automatic,-86.90370330808945,36.12610732435783
212090,19I0040001,400204328,DAVIDSON,2025,2025-01-06,1909,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Dark-Not Lighted,Automatic,-86.90309872997595,36.12641386734238
217813,19I0065001,400204103,DAVIDSON,2025,2025-01-06,735,Possible Injury,0,2,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Daylight,Automatic,-86.77626471793775,36.19995287597337
219566,19I0440001,400204125,DAVIDSON,2025,2025-01-06,900,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Snow,Daylight,Automatic,-86.80684028765994,36.12304466257204
220931,19SR001001,400204311,DAVIDSON,2025,2025-01-06,1823,Suspected Minor Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.73084318118934,36.13833332099615
221087,19SR001001,400204167,DAVIDSON,2025,2025-01-06,959,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.71981011655568,36.13261985465888
221487,19SR001001,400204389,DAVIDSON,2025,2025-01-06,2228,Suspected Minor Injury,0,1,3,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.67060566697754,36.10513146537176
224750,19SR011001,400204393,DAVIDSON,2025,2025-01-06,2240,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Blowing Snow,Dark-Lighted,Automatic,-86.71279738311517,36.03993031099082
229548,19SR045001,400204295,DAVIDSON,2025,2025-01-06,1738,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.61831434406153,36.19409655033876
233364,19SR254001,400204257,DAVIDSON,2025,2025-01-06,1207,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Daylight,Automatic,-86.71366757666974,36.0453021958025
284133,190F258001,400204405,DAVIDSON,2025,2025-01-06,2320,Prop Damage (over),0,0,3,Parked Motor Vehicle,HEAD-ON,Clear,Dark-Lighted,Automatic,-86.82799119262489,36.14917805051129
284433,19I0040001,400204386,DAVIDSON,2025,2025-01-06,1905,Suspected Minor Injury,0,1,1,Concrete Traffic Barrier,NO COLLISION W/ VEHICLE,Snow,Dark-Not Lighted,Automatic,-86.96196048868326,36.0784700858332
297128,19I0040001,400204349,DAVIDSON,2025,2025-01-06,1936,Suspected Minor Injury,0,3,1,Overturn,NO COLLISION W/ VEHICLE,Rain,Dark-Not Lighted,Automatic,-86.9362218146467,36.097265632907295
297130,19I0040001,400204379,DAVIDSON,2025,2025-01-06,1941,Prop Damage (over),0,0,1,Guardrail End,NO COLLISION W/ VEHICLE,Snow,Dark-Lighted,Automatic,-86.93600233000673,36.0977515200901
314101,190A913001,400204333,DAVIDSON,2025,2025-01-06,1915,Prop Damage (over),0,0,2,Parked Motor Vehicle,ANGLE,Clear,Dark-Lighted,Automatic,-86.60031761517443,36.2067041913246
314997,19SR024001,400204351,DAVIDSON,2025,2025-01-06,2044,Prop Damage (over),0,0,1,Concrete Traffic Barrier,NO COLLISION W/ VEHICLE,11,Dark-Not Lighted,Automatic,-86.96768460745363,36.09713002920896
319010,1904516001,400204392,DAVIDSON,2025,2025-01-06,2115,Possible Injury,0,1,1,Curb,NO COLLISION W/ VEHICLE,Cloudy,Dark-Not Lighted,Automatic,-86.9182215834461,36.068696703721095
319220,190F206001,400204104,DAVIDSON,2025,2025-01-06,34,Prop Damage (over),0,0,1,Mail Box,NO COLLISION W/ VEHICLE,Cloudy,Dark-Not Lighted,Automatic,-86.83199641867827,36.12149429416389
319335,19I0040001,400204362,DAVIDSON,2025,2025-01-06,1950,Prop Damage (over),0,0,1,Guardrail Face,NO COLLISION W/ VEHICLE,Snow,Dark-Not Lighted,Automatic,-86.92252670512522,36.11135828523568
319579,19SR251001,400204396,DAVIDSON,2025,2025-01-06,2058,Prop Damage (over),0,0,1,Guardrail Face,NO COLLISION W/ VEHICLE,11,Dark-Not Lighted,Automatic,-86.9545541479394,36.14122988252938
325298,1903256001,400204074,DAVIDSON,2025,2025-01-06,644,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Rain,Daylight,Automatic,-86.77476319763059,36.1342269085255
325545,1903269001,400204132,DAVIDSON,2025,2025-01-06,1035,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Cloudy,Daylight,Automatic,-86.74281020767725,36.15120537013616
326527,1904895001,400204373,DAVIDSON,2025,2025-01-06,1931,Prop Damage (over),0,0,1,Utility Pole,NO COLLISION W/ VEHICLE,Sleet/Hail,Dark-Not Lighted,Automatic,-86.94829738928141,36.05495829808509
328040,190B428001,400204322,DAVIDSON,2025,2025-01-06,1845,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.69576132310829,36.231867533732405
329206,190E238001,400204189,DAVIDSON,2025,2025-01-06,1330,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.79242694425251,36.1689039692051
332828,19I0040001,400204410,DAVIDSON,2025,2025-01-06,2234,Prop Damage (over),0,0,1,Concrete Traffic Barrier,NO COLLISION W/ VEHICLE,Clear,Dark-Lighted,Automatic,-86.93034326638318,36.10550548192506
334649,19I0040001,400204357,DAVIDSON,2025,2025-01-06,1900,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Cloudy,Dark-Lighted,Automatic,-86.62861882401504,36.156003923698975
336677,19SR001001,400204124,DAVIDSON,2025,2025-01-06,0,Prop Damage (over),0,0,2,Parked Motor Vehicle,"SIDESWIPE, SAME DIR",Blowing Snow,Daylight,Automatic,-86.8008975429639,36.15059496712131
338315,19SR006001,400204382,DAVIDSON,2025,2025-01-06,1937,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dusk,Automatic,-86.6855819015328,36.3068897643345
339988,19SR045001,400204317,DAVIDSON,2025,2025-01-06,1725,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Cloudy,Dark-Lighted,Automatic,-86.73554309540218,36.264279484096406
340897,19SR155001,400204199,DAVIDSON,2025,2025-01-06,1237,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Rain,OTHER,Automatic,-86.70012934674483,36.1389375247696
382447,1903246001,400204338,DAVIDSON,2025,2025-01-06,1955,Prop Damage (over),0,0,3,Vehicle in Transport,"SIDESWIPE, SAME DIR",11,Dark-Lighted,Automatic,-86.76900226855092,36.15237155390442
386844,19I0440001,400204154,DAVIDSON,2025,2025-01-06,1115,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.75110687123036,36.1228587336641
393644,19SR254001,400204186,DAVIDSON,2025,2025-01-06,1250,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.64233998123493,36.05501733236238
414635,19SR045001,400204152,DAVIDSON,2025,2025-01-06,1121,Prop Damage (over),0,0,1,Traffic Signal Support,NO COLLISION W/ VEHICLE,11,Daylight,Automatic,-86.69032098473076,36.26390200010309
417661,19SR045001,400204309,DAVIDSON,2025,2025-01-06,1535,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Daylight,Automatic,-86.65399199126891,36.255880774788274
418166,19SR255001,400204502,DAVIDSON,2025,2025-01-06,1721,Prop Damage (over),0,0,2,Vehicle in Transport,REAR-END,Clear,Dark-Lighted,Automatic,-86.66640843049063,36.1406159735452
427758,190B768001,400204099,DAVIDSON,2025,2025-01-06,630,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Snow,Dark-Lighted,Automatic,-86.66523803332348,36.07073936883379
428466,19SR006001,400204401,DAVIDSON,2025,2025-01-06,2150,Prop Damage (over),0,0,2,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.72034214694452,36.24800576143668
428620,19SR011001,400204151,DAVIDSON,2025,2025-01-06,1112,Suspected Minor Injury,0,2,2,Vehicle in Transport,REAR-END,Snow,Daylight,Automatic,-86.7142351323275,36.05155183989508
445446,19SR012001,400204116,DAVIDSON,2025,2025-01-06,837,Possible Injury,0,1,2,Vehicle in Transport,REAR-END,Snow,Daylight,Automatic,-86.87263516428266,36.210087816990495
449301,19I0040001,400204363,DAVIDSON,2025,2025-01-06,2005,Prop Damage (over),0,0,2,Vehicle in Transport,"SIDESWIPE, SAME DIR",Blowing Snow,Dark-Lighted,Automatic,-86.89625993232384,36.13310748531974
449598,19I0440001,400204282,DAVIDSON,2025,2025-01-06,1706,Prop Damage (over),0,0,1,Utility Pole,NO COLLISION W/ VEHICLE,Snow,Dusk,Automatic,-86.8040015323025,36.12156920706592
452424,19SR024001,400204254,DAVIDSON,2025,2025-01-06,1425,Suspected Minor Injury,0,1,2,Vehicle in Transport,ANGLE,Unknown,Daylight,Automatic,-86.86967631951688,36.146887004179
460236,1903241001,400204320,DAVIDSON,2025,2025-01-06,1327,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.79060831856276,36.16207157603841
460595,1903269001,400204181,DAVIDSON,2025,2025-01-06,1258,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.74407421136503,36.14465753505769
460958,1904921001,400204307,DAVIDSON,2025,2025-01-06,1805,Prop Damage (under),0,0,1,--,--,--,--,Automatic,-86.84907445062134,36.21726170044167
463092,19I0065001,400204239,DAVIDSON,2025,2025-01-06,1515,Prop Damage (under),0,0,2,--,--,--,--,Automatic,-86.7733250201252,36.22335170650469
464866,19SR251001,400204359,DAVIDSON,2025,2025-01-06,2100,Prop Damage (under),0,0,1,--,--,--,--,Automatic,-86.92167251740551,36.09135986986521
200750,1904961001,400203783,DAVIDSON,2025,2025-01-05,1201,Suspected Minor Injury,0,1,1,Overturn,NO COLLISION W/ VEHICLE,Rain,Daylight,Automatic,-86.65043216529114,36.056417741151705
201191,1905333001,400204012,DAVIDSON,2025,2025-01-05,2150,Suspected Minor Injury,0,1,3,Vehicle in Transport,ANGLE,Clear,Dark-Lighted,Automatic,-86.75620954763825,36.16994332946332
